ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
06382.png,-1.2973603,-1.8750442,-2.46887,1.3502048,-0.056335747,-1.4058702,-2.3518958,-2.472549,5.520692,2.3698967,1.4405094,-0.05195312
06383.png,-2.7749534,0.607666,-1.0633174,6.5080132,-2.5571296,1.0769448,-4.2661977,-0.5159562,1.8993658,-0.067622244,-3.1375914,2.200015
06384.png,8.438428,-2.6765754,-0.20017958,-0.4307299,-1.7852687,-0.009002142,-1.2775186,0.6842652,-0.16209717,-0.07894118,-0.015802303,-1.9702188
06385.png,-0.7779351,-0.912409,-0.14901353,-1.8035245,-0.25276512,-0.5563357,-0.6832643,-1.7732288,-0.24562864,-0.56531996,5.5053177,-0.9596147
06386.png,-0.56639624,-2.1325305,-2.8054352,1.4135841,-2.4740438,8.137985,-3.2131314,-1.4007307,0.34976447,-1.1890738,-1.4699668,2.1148365
06387.png,-3.7746744,0.25915346,2.398374,6.891206,-1.8035614,-1.5595936,-5.6250157,-1.828797,3.05213,0.73242664,-1.0993072,-0.88211274
06388.png,10.037774,-2.547517,-0.87408626,-0.17890246,-1.9926684,0.4442663,-1.9118514,1.0724591,0.11777332,-0.987904,-0.26167032,-1.6645018
06389.png,-3.2024271,0.5928586,0.1226885,10.057301,-3.5659933,0.003424719,-5.329217,-0.8110271,1.4797875,0.86749685,-2.4308877,-0.12486678
06390.png,-1.240403,-2.0616562,-1.5388958,-0.63850564,-0.41694584,-1.2112737,-2.1513944,-2.662924,1.5916053,8.6274805,0.7969505,-0.08861759
06391.png,0.32087755,-1.6106169,-1.4261202,1.8294368,-2.6962202,10.227319,-2.3927085,0.27567467,-1.4622731,-2.9083006,-2.3216393,-0.15847206
06392.png,-0.38464606,-1.8055136,-1.7651175,1.8683137,-2.6738665,9.883861,-2.7812276,-0.943706,-0.94831795,-1.9784418,-2.4457228,0.97186667
06393.png,-3.694632,-0.28987005,-1.3087958,6.3303723,-2.4867084,0.6910544,-4.1567287,-1.4448901,0.6558473,1.5971318,-2.5670705,5.2802777
06394.png,-0.15836434,-3.1396365,-1.0272483,-1.7442956,0.13915901,-1.6533492,10.177143,-0.7310834,0.8708298,-1.4212964,-0.7810862,-0.98267084
06395.png,10.179507,-2.9518661,-0.7781244,0.3457309,-2.095566,0.5625231,-1.9820391,1.653985,-0.36829287,-0.71746165,-0.21678813,-1.7658519
06396.png,0.16686533,-1.7453214,-1.9209802,-0.5405925,-1.8078142,8.66306,-1.720677,-1.8117598,0.8536779,-1.8678313,-0.015441077,-0.08265753
06397.png,9.925243,-2.7460651,-0.88159424,-0.32614613,-1.9390066,0.014326312,-1.084008,1.0522677,0.4222385,-1.0236354,-0.2897538,-1.6509463
06398.png,0.30853832,-1.7724863,-1.7428783,0.3910333,-1.8560768,9.665226,-2.061496,-1.3904217,0.7430975,-2.346478,-1.5059563,-0.12994768
06399.png,-2.4746077,-0.18647729,-0.64366996,10.511022,-3.5242288,0.4463682,-5.3652773,-0.9465527,1.8748398,0.2347559,-2.6211345,-0.18610762
06400.png,-2.0785606,-1.8996458,-1.3595676,2.8205302,-0.48703566,-0.98037815,-2.7187214,-1.8206495,5.2093997,0.83945364,0.108221315,-0.11768575
06401.png,-1.7705399,-1.6930823,-2.0978796,1.4978974,-1.3218561,-1.7649851,-3.2204072,-2.6852312,3.383301,8.634983,0.376352,0.40482593
06402.png,-3.7974756,-0.82429713,0.7028374,7.1056504,-1.8487881,-2.5540364,-4.02171,-2.330724,4.8010645,1.6128953,-1.7179471,-0.2164344
06403.png,-0.58666927,-1.8958174,8.932419,-0.97882724,-1.1776428,-1.8644389,-1.6781411,-0.41083822,-0.72326094,-0.29078475,-0.87112135,-2.1441004
06404.png,-3.1172743,-0.4902532,-2.1569917,1.2624303,4.1889157,-2.7299786,-2.0430799,-1.8480145,5.624403,0.11549315,0.04318607,-0.70300645
06405.png,0.056212712,-2.6488814,-1.3589622,-1.993202,-0.0005963426,-0.9340082,10.3358755,-0.28482443,0.42399552,-1.4257088,-0.8689482,-1.3821105
06406.png,-1.3579756,-1.1479872,-1.7561271,6.8818293,-1.9509766,-1.2490485,-3.7406263,-1.3404375,2.8353496,2.1582053,0.847688,-0.7524285
06407.png,1.3488221,-2.1291256,-1.2780693,1.339864,-2.6040075,5.1088605,-0.6926992,-1.0984216,1.0004386,-1.7296321,0.5767035,-0.94826555
06408.png,0.5886134,-2.548598,-1.2245818,-2.1297252,-0.36929286,-1.031152,10.242351,-0.89423627,-0.13108186,-1.5293595,-0.6825089,-1.1445856
06409.png,-1.4843389,-1.0808403,3.3546064,8.043424,-3.4867804,-1.0715694,-3.8315842,-0.7328274,-0.53440744,-0.27145758,-1.1436768,-1.7147081
06410.png,0.29478657,-2.9168406,-1.136369,-2.1087449,-0.038231775,-1.3998976,10.5643015,-1.0119711,0.12086442,-0.8617693,-0.3996529,-0.6936453
06411.png,0.24824266,-1.666768,-1.6480957,1.8107271,-2.7896621,10.2619295,-2.2668452,-0.7196623,-0.9114957,-2.8963518,-2.3620017,0.353933
06412.png,-1.3712052,-1.3622133,-1.5362834,4.4700737,-2.1538153,0.49559233,-4.3495116,-1.4007802,1.1543015,6.527691,-0.860665,-0.28570065
06413.png,-1.2433112,-1.6349534,9.168711,2.495475,-2.1719663,-1.4467938,-3.6817894,-0.065539315,-0.9644917,-1.0918208,-1.0849739,-2.546777
06414.png,-0.8396839,-0.97238904,7.2254944,0.76967406,-1.2596375,-1.2411591,-2.8122697,-0.41513214,-0.15435818,-0.91286516,-0.25274384,-2.1303804
06415.png,5.488773,-2.778696,-1.3529322,2.5326579,-2.0017285,-0.07920552,-3.4070356,2.724455,0.4404439,-1.2108752,0.08204672,-1.3404558
06416.png,-1.5634875,-1.732303,-0.18694876,10.165393,-2.8962495,-0.87193775,-4.5468726,0.44370613,1.0591203,1.1982135,-1.472764,-1.2622955
06417.png,-0.9612056,-2.3033068,-1.3879796,-2.5137277,-0.53764975,-1.4589509,8.803691,-1.0297501,0.73261726,-0.90948755,-0.19325905,0.5363171
06418.png,-2.8698773,-0.94728273,1.4503915,10.302591,-3.713866,0.293278,-5.0088773,-0.19385354,0.37848517,-0.65222794,-2.7338727,-0.13861814
06419.png,-1.6481415,-1.9595077,-2.8310585,0.6980321,0.17767201,-1.6669636,-2.1682909,-2.4882748,3.436019,0.98763156,5.2333083,-0.6988142
06420.png,-1.7563549,-1.3136383,-0.7830596,10.614528,-3.6164417,0.8663315,-4.1137834,-0.2502921,1.4229847,-0.07317039,-2.5593033,-0.521719
06421.png,-1.03402,-2.1897721,-2.1350672,0.6902379,-0.49426693,-1.9346093,-2.7580178,-2.4216425,3.5928953,8.176857,0.8736115,-0.26999044
06422.png,0.33184204,-2.5473228,-1.5221357,-2.1942813,-0.10255046,-0.9439237,9.911376,-0.52026045,0.43466708,-2.119647,-0.75345916,-0.9859069
06423.png,-1.6937661,-1.6764435,-1.9534014,0.7406297,-0.90729326,-1.6455994,-2.9262693,-2.4331958,2.8214114,9.890751,0.05209078,0.7786562
06424.png,-0.7175122,-1.5881363,-2.5461845,4.166239,-2.345394,4.355175,-4.211604,-1.2494596,3.208677,-1.71318,-1.488958,0.6274778
06425.png,-2.389808,-1.0340769,1.9280517,6.223677,-3.0360024,-1.1635674,-4.5834055,-1.7804847,0.7413747,4.8175097,-1.3557723,-0.21285297
06426.png,-0.84712434,-1.6322851,-2.0136409,7.0454044,-2.791437,2.980602,-3.7240336,-1.9241432,4.3027577,-0.09728192,-1.0159675,-0.45662564
06427.png,-1.8803158,-0.92615664,-0.25197655,10.330122,-2.9376023,-0.539129,-3.8246298,-0.99906933,1.6442486,0.45320612,-1.6308136,-0.8648141
06428.png,-3.1221426,-1.6066693,-2.2364717,1.4282233,-0.50105447,-2.0390086,-3.7134943,-2.922055,5.164386,6.889549,-1.0546405,2.6686673
06429.png,-3.3024328,-0.6482357,-1.0536158,7.929758,-2.578783,-1.0778879,-4.4557614,-1.463294,3.2295682,2.169119,-2.3247201,1.2586938
06430.png,-3.1776507,0.6869666,-1.6437238,3.8930078,-0.09479667,-1.9903024,-3.5909102,-2.4234526,7.9179544,0.35461146,-0.5117306,-0.2882822
06431.png,-3.3135626,-1.1932069,-3.0796995,2.1173801,0.850393,-1.9873475,-2.6912355,-1.7665265,5.819509,0.8825313,-0.87879026,2.4010272
06432.png,-2.2460527,0.46737063,0.25942916,8.982055,-3.4634154,2.088831,-5.1404724,-0.37086433,0.618351,-0.071728885,-2.9635887,0.8220895
06433.png,-1.8986428,-0.9700163,-0.65130675,1.1362253,-0.9306945,0.70778555,-2.0897295,-1.4282225,-0.9131065,0.63581556,-1.6718967,8.125244
06434.png,-1.4717227,-1.3097271,-1.4694322,6.371086,-1.9012575,-0.42403862,-4.0197916,-0.9662041,0.9128408,0.018902268,3.0891726,-1.0989197
06435.png,-2.737795,-1.5213194,-2.4280899,1.3576871,-1.0824453,-1.059527,-3.1689649,-2.3914788,2.717339,5.932781,-0.7535568,5.560834
06436.png,-1.4019102,-1.3562678,-1.1750851,-0.11393214,0.38705158,-0.6776231,-2.9844997,-2.3321006,1.8147576,-0.03140371,6.154527,-0.9587169
06437.png,-2.44427,-0.9708038,-1.3253927,0.7938621,-0.9285603,0.55189836,-2.0074997,-1.4427896,-0.96560484,0.11779788,-0.95320183,8.327312
06438.png,0.14945613,-1.8725194,-1.5417985,1.1205049,-2.3778331,10.00757,-1.4301968,-0.3721628,-0.5022112,-3.2508943,-2.4751985,-0.029104289
06439.png,0.22405398,-1.8925548,-1.3407186,0.051510043,-2.5364802,10.023351,-2.1223462,-1.1481673,-1.1769935,-1.6136861,-1.5364805,0.19564988
06440.png,-2.5896397,-0.40812612,0.5775434,10.915898,-3.8288624,0.5177617,-4.7030816,-0.7730909,0.96871567,0.25016668,-2.4741395,-0.05920131
06441.png,-1.0504657,-0.41302574,8.191528,2.0017095,-1.6335747,-1.5795879,-3.6102338,-0.11516698,-0.19513626,-1.2073481,-1.0505356,-2.4797523
06442.png,-0.36005428,-1.3334249,-2.4421444,1.0313337,-1.337511,7.022561,-2.8749022,-2.1016157,2.8271172,-2.0187256,-1.5552844,-0.21823592
06443.png,-3.165627,-0.012720125,-2.343996,2.6358495,-0.3842964,-2.6703749,-3.7458513,-2.592616,7.424235,2.8767583,-1.0314797,1.0585968
06444.png,9.950784,-3.044777,-1.2757782,0.7036909,-1.8430214,0.13879237,-2.186319,1.2044201,-0.035213985,-0.75847447,0.43585348,-1.6320192
06445.png,0.2010396,-1.8352826,-2.2717495,0.63884205,-2.2505212,9.910853,-2.3055055,-1.3220142,0.2595566,-2.3848388,-1.7109741,0.15801555
06446.png,-3.3895407,-1.8492916,-1.4416698,1.1235307,3.3691926,-2.390282,-2.511947,-1.5870618,5.4072437,0.67009157,-0.044236884,0.4601203
06447.png,0.052512664,-1.8320459,-1.6861998,2.4706361,-2.8260067,9.597162,-2.4936938,-0.6654099,-0.73939896,-2.3593032,-2.0792446,0.45936054
06448.png,0.5354629,-1.6255132,-0.33026028,-2.5930371,-0.16938339,0.1978986,6.327687,-0.2532926,2.0318067,0.47579008,-1.3201909,-1.4506798
06449.png,-1.3018647,-1.5399791,-1.8859279,0.20726833,-0.36219186,-1.8994963,-2.1965623,-2.8009014,3.4405832,9.439778,0.27955437,-0.06305452
06450.png,-2.7892113,-0.9626215,6.005101,3.3345065,-1.5931747,-1.4226693,-2.849395,0.24237813,1.6505101,-0.82642543,-1.1629249,-2.2122111
06451.png,-2.031323,-0.7607499,-1.4558567,7.961686,-2.8319018,0.38508657,-4.516094,-1.4497173,2.0038362,1.8643641,-1.7491246,0.8675062
06452.png,-2.7881608,-0.13896899,-1.238082,7.092152,-2.4071498,1.2536771,-4.7782393,-1.3112172,0.29481938,0.50321454,-1.7573491,3.6933708
06453.png,-1.3513792,-1.3315305,9.671045,0.57799983,-1.4353057,-1.5251887,-3.252438,-0.405344,0.069594786,-0.80325854,-0.9225616,-2.7064545
06454.png,-2.5765963,-0.6163392,-0.83079934,0.7205739,-1.1036431,0.19383323,-1.8107862,-1.3888321,-0.41990954,0.36915487,-1.3186492,7.2596445
06455.png,-0.11088267,-1.4728181,-1.7974437,0.6715841,-2.2238784,10.272111,-2.1416674,-1.1672395,-0.48150054,-2.5802238,-2.1537807,0.03049608
06456.png,-2.1284633,8.134873,0.044576213,0.5696252,-0.13189836,-1.8353075,-2.8858438,-1.4196912,2.4326594,-0.58716327,-0.9923578,-1.168377
06457.png,-4.0072618,1.0187805,-0.45255703,7.650159,-2.8799336,0.132296,-4.679572,-1.6993587,0.3700091,1.2611609,-2.8975248,3.9657807
06458.png,-1.5555015,-1.1940614,0.02152586,8.765114,-3.3262935,0.8736928,-4.7291274,-0.65021557,1.0218444,0.4603727,-1.8808409,-0.28179204
06459.png,9.454663,-2.6305866,-0.81981444,0.26568618,-1.9975412,1.0048048,-2.1282723,1.3657341,-0.2437066,-0.88746184,-0.12107894,-1.7468909
06460.png,-0.9257595,-1.5687977,-1.8094391,0.55313075,-0.91272336,-1.2610351,-3.0120137,-2.6372461,2.703392,8.921066,0.23010327,-0.3950007
06461.png,-2.598166,-1.9433591,-2.187027,1.8712083,-1.513155,-0.9475613,-4.0110683,-2.3672223,3.456382,6.762355,-1.8759896,3.8854825
06462.png,-0.4111827,-2.620006,-1.6637849,-2.6841476,-0.2659872,-1.510236,9.759113,-0.7413578,1.2060587,-1.3273232,-1.1862583,-0.30233932
06463.png,-2.3164728,-0.85739625,-0.30013728,10.2628975,-3.9569724,0.17415968,-5.0537887,-0.91254014,0.7589824,0.68110704,-2.4431803,1.5652208
06464.png,-0.8053742,-0.88783634,-2.2685256,0.0065435376,-1.1985658,2.0908477,-1.2488765,-1.9777348,4.9140377,-0.63799065,-1.5691196,0.15511416
06465.png,9.577223,-2.815858,-0.4083262,0.38582593,-2.0534334,0.035980307,-2.268707,1.2413461,0.25969484,-1.0039973,-0.27739295,-1.9841231
06466.png,1.3491623,-1.7863505,-1.4114178,-0.43624225,-1.8006232,8.811667,-0.4982344,-0.022532506,-1.3678578,-2.447501,-1.6291139,-0.63719887
06467.png,-3.7497623,-0.7024015,-2.368577,3.846468,-1.4962023,-0.36147833,-3.5076098,-1.9982824,1.7099582,1.345855,-2.2534993,7.4192696
06468.png,0.45376292,-1.6897393,-2.3990521,-0.10776039,-2.0995834,10.433367,-2.1243687,-1.4458994,0.028459305,-2.7445734,-1.6644204,-0.004121702
06469.png,-0.042166274,-1.6648949,-0.6621953,9.499739,-2.9380546,-0.31774724,-4.4227266,0.59179825,0.5020113,1.1682057,-1.0166479,-1.8361527
06470.png,-2.7302294,-0.94474417,-1.7196872,0.86147434,0.21593644,-2.3506653,-1.3206266,-2.5926282,6.681072,2.302849,-1.3036435,0.32278445
06471.png,0.59926945,-2.9486892,-0.9877332,-2.8172908,-0.30358458,-0.42311564,9.710771,-0.2523802,-0.14370503,-1.5243179,-0.76823217,-1.2832224
06472.png,-0.04343872,-1.6376736,-1.7643572,0.5514027,-2.1510446,9.779364,-1.9412799,-1.3581921,-0.39091283,-2.3532903,-2.1659784,0.06687772
06473.png,9.162119,-2.7265525,-0.9721264,-0.033218406,-1.7866848,-0.105494656,-1.1626267,1.0765123,0.61277556,-0.5727383,-0.3226907,-1.5992398
06474.png,-3.3926654,-0.4076417,-2.9092124,2.9317513,-0.970169,-1.8270764,-2.6067557,-2.5292711,6.481196,2.0607698,-0.7995234,3.0318892
06475.png,-0.97017777,-2.2523859,-1.9111226,1.0181572,-1.0380294,-1.2090902,-3.231699,-2.2814023,3.334742,8.528435,-0.018507795,-0.340909
06476.png,-2.4574938,1.3031453,-2.2740471,0.9982877,1.2840716,-1.1350361,-1.7763836,-2.030175,4.082609,-0.6823944,-0.87419057,2.4990785
06477.png,-0.74630153,-1.7596483,-0.7624753,-1.8862886,0.067196384,-1.207298,-1.0139639,-1.9952419,-0.06512763,-0.47948807,6.9883633,-1.1055462
06478.png,-2.0953903,-0.17153756,-1.3543245,4.63577,-3.0111525,7.1311536,-4.0017514,-0.7397333,0.5297398,-2.085712,-3.5423646,1.6517609
06479.png,-1.1975609,-1.7395883,-2.502561,-0.741253,3.9623852,-0.5454452,-1.0136151,-0.7608154,2.3310184,-0.5071221,1.1949301,-0.3999679
06480.png,-0.7090336,-1.9110305,-2.2104986,1.2866032,-2.5155156,9.273957,-2.2459586,-1.1894567,-1.0301919,-2.7429047,-1.2716321,1.3122513
06481.png,-3.6375747,0.7863552,0.15513144,9.205366,-3.0719907,0.73857456,-5.1722264,-1.3112547,2.2387848,-0.53454125,-3.177185,0.29319477
06482.png,-1.8554527,-1.7112519,7.81636,0.22961545,-1.0815012,-1.9192637,-2.2947679,-0.244637,1.4168833,-0.781139,-0.21468593,-2.4600852
06483.png,-0.44651887,-2.2218876,9.408287,0.34826204,-1.2622426,-2.1686172,-2.8615994,0.14997785,-0.39434665,-1.1006103,-0.82127434,-2.6783667
06484.png,-1.7081747,-1.4466662,-2.095656,0.4675635,-0.9465043,-1.3743559,-2.9607575,-2.827513,3.2177017,9.363398,0.3977129,0.5740282
06485.png,9.389118,-2.716765,-0.6302333,0.09898681,-1.5639421,-0.42558998,-0.7311059,1.2071397,0.118415296,-0.6610996,-0.058180287,-1.7452644
06486.png,0.20896418,-1.8444997,-1.3586012,0.6538936,-2.407942,9.933501,-2.2608943,-1.0727001,-0.70796216,-2.5273392,-0.8632633,0.3854741
06487.png,-3.0600808,-0.4503922,-1.0007846,8.149446,-2.3229403,-1.841416,-4.0836797,-1.6452745,3.8144658,1.2846451,-2.2611048,0.7400575
06488.png,-2.7435577,5.996227,0.32086664,6.4075713,-2.28817,-1.0978476,-4.3281407,-0.61775345,1.2018824,-0.40048748,-2.3881416,-0.55952555
06489.png,0.44068238,-2.9066744,-0.7025206,-1.9942576,-0.3476197,-0.8553999,10.504987,-0.043877706,0.07210632,-1.6895247,-1.2676953,-1.2050289
06490.png,0.29600766,-1.868667,-1.7773126,0.48629773,-2.1926398,9.911696,-2.4017854,-1.1875675,-0.106905445,-2.2929966,-1.7881374,-0.15223414
06491.png,-2.8152828,-0.21627896,-0.23973036,9.810683,-3.8114724,1.0633302,-4.913869,-1.0181248,0.6503972,0.11745913,-2.8099008,1.344648
06492.png,-2.1507764,8.080075,-0.2287639,1.6739535,-0.54330003,-0.89553946,-2.9486706,-0.8218522,1.1845741,-0.8182345,-1.3230408,-0.94723874
06493.png,-2.8191986,-0.22887938,-0.7574891,9.098203,-3.446648,1.1469165,-5.6936283,-0.5133999,1.2056204,0.65677637,-2.2237928,0.46730983
06494.png,-0.87660646,-1.9725156,8.488971,-0.09359278,-1.2772902,-2.3193524,-2.8141518,0.2164924,-0.7449718,-0.91142,-0.99706846,-1.0318433
06495.png,-0.05040751,-1.9628538,-1.8014493,0.33496532,-2.2148778,7.394242,-2.2587647,-1.140318,0.80231524,-2.087007,-0.7795113,0.65233266
06496.png,-3.3184958,-0.0053774286,-1.2003211,8.770435,-3.0664332,0.01730945,-4.907407,-1.7906926,3.7558582,0.90450627,-1.8437141,-0.4741686
06497.png,-1.9103408,-0.10067847,4.253784,7.415496,-3.1584153,1.3845927,-4.447805,-0.4414601,0.104858324,-0.9601851,-1.8116744,-1.9682986
06498.png,9.138417,-2.4978538,-1.1108942,0.9410786,-2.3753126,-0.10586264,-2.477556,1.6669289,0.318261,-0.4100602,0.16015089,-1.7893132
06499.png,0.087956354,-2.5873501,-0.65780914,-3.2684488,-0.051248804,-0.45028046,10.110373,-0.2481914,-0.49296197,-1.5255461,-1.1061369,-1.3304857
06500.png,-1.674115,-1.6071212,-2.117295,5.5734415,-1.8693988,0.64549595,-3.831869,-1.9454597,5.011238,0.38951164,0.12632431,-0.12552656
06501.png,-3.1232781,-0.31425345,-0.3545205,10.734792,-3.5055554,-0.62047416,-4.5847898,-1.1711015,2.0084047,0.2592005,-2.6712866,-0.052978914
06502.png,-3.1787615,0.23021974,-0.8370857,8.132646,-3.1634712,2.1933012,-4.662535,-0.9550519,-0.09238537,0.07456541,-3.0432556,3.4734604
06503.png,5.4385824,-2.284909,-1.3247633,-1.1667343,-1.2850229,0.1947889,-1.2832432,-0.86948943,1.5013673,0.6162192,0.74592936,-1.5725965
06504.png,-2.0238206,0.16855727,-0.5765201,5.7673054,-0.7198667,-1.47377,-1.6489977,-0.81422865,2.3378563,-1.1898462,0.13955261,-0.55453974
06505.png,0.17921801,-1.4499934,-1.8901167,0.70197093,-2.4084945,9.755202,-1.9882343,-1.4537376,-0.2812781,-2.8128545,-1.228803,0.4124595
06506.png,-1.3538628,-1.446866,9.378224,2.0425649,-1.6639329,-1.2896094,-2.89005,-0.18920553,-0.107913345,-1.1985531,-0.9311547,-3.058432
06507.png,0.92026246,-1.667122,-1.3361055,-0.18852535,-2.6205733,9.375231,-1.4991744,-0.72854465,-1.025751,-2.161861,-1.8912243,0.14133674
06508.png,-0.18942748,-1.493158,-1.4708003,1.0322992,-2.2064066,10.343366,-2.0426726,-0.7364738,-1.0003572,-2.5961595,-2.0519822,0.028568301
06509.png,-2.9721513,0.55585337,-0.13131393,9.282127,-3.2835238,-0.83978117,-4.53704,-1.4854087,1.4553329,1.5070571,-2.110962,-0.07617386
06510.png,8.53928,-2.7191622,-1.5948759,-0.16921918,-1.5223438,-0.47040638,-1.4612541,1.1689256,0.4407122,0.079782516,-0.19770426,-1.2723963
06511.png,-1.4787151,-0.30057642,8.64339,1.5323774,-1.6813735,-1.1082176,-3.1732771,-0.9016954,-1.0015484,-0.30278096,-1.2829844,-1.9516869
06512.png,-0.9636538,-1.8943754,9.296609,0.9832741,-1.1171426,-2.6065996,-2.9808505,0.058334783,-0.51520914,-0.77032965,-1.2752557,-2.6802135
06513.png,-1.1182572,4.2075105,-0.026547626,4.3263397,-1.6514736,0.19664702,-4.2801056,-0.093526185,1.2438774,-1.0227981,0.6095394,-1.4932268
06514.png,-4.1220856,2.2725177,-1.3003273,6.6998053,-1.5187224,-1.5076598,-4.5871487,-2.3943093,5.359175,0.47556466,-2.4051707,0.85954547
06515.png,-0.45572788,-2.1035516,-1.2954799,1.176465,-1.1372958,0.8011196,-2.5693285,-0.6902491,0.31253907,-0.14642338,1.7447472,4.055538
06516.png,-3.1136932,6.516279,-0.26692778,1.522647,-0.35852644,-2.2845514,-3.357626,-2.0321412,4.906372,-0.18327911,-1.1230285,-1.272361
06517.png,-2.9378111,7.21782,0.37488693,5.109541,-1.7217602,-0.06939451,-4.2833085,-0.92130643,1.5740443,-1.2974538,-2.4311674,-0.7171644
06518.png,-1.556165,-0.1788912,8.039902,2.0937395,-1.7647476,-1.5807277,-4.036391,-0.54570043,0.04830964,-0.67942715,-0.7224646,-2.273229
06519.png,-0.5165736,-1.6723866,-0.41180456,4.5240583,-3.1307738,8.496252,-2.5527453,0.80971634,-1.793841,-2.643229,-3.0114949,-0.1403865
06520.png,-2.500187,-1.4724026,-1.7369765,1.3956554,-1.046729,0.48912123,-2.9358668,-1.7287209,0.036669657,2.9176097,-1.6376208,7.8723845
06521.png,8.417539,-1.9730272,-0.38570744,-0.24651307,-1.9538344,0.2164467,-2.3416226,0.36504823,0.30785424,-0.6499295,-0.39723465,-1.5897197
06522.png,-0.30477113,-1.858461,8.063893,-0.19017762,-0.9856397,-2.1412733,-2.5625591,-0.12764733,-0.24248166,-0.5108275,-0.26962835,-2.3529012
06523.png,-0.076186344,-1.5460804,-1.7007645,2.5390015,-2.9133432,10.039751,-2.9156313,-0.4204861,-1.2746812,-2.6977017,-2.1517577,0.6928626
06524.png,-2.0818384,-0.40572554,1.0770512,9.901385,-3.3358188,-1.4956291,-4.817231,0.18528526,1.1287227,0.09864052,-1.9471266,-0.9941959
06525.png,-1.8296652,-0.8119582,-0.09286167,9.317462,-3.0590067,0.06641512,-4.2376103,-0.90800405,0.71576005,2.0855105,-1.1844459,-1.0477654
06526.png,-2.7671695,-0.34277558,0.20696689,11.105722,-3.6058793,-0.57001776,-4.774343,-0.40626284,1.0618995,0.5932014,-2.7053006,-0.7728564
06527.png,-0.6963058,-2.4474058,-2.3933659,1.4217565,-1.7541903,0.8860992,-3.6123097,-2.1567326,2.0752215,5.772084,0.3255066,1.3707137
06528.png,-1.1115973,-1.1625421,-0.3525719,9.215674,-2.6095998,0.45556358,-3.966322,-0.9151967,1.2594174,0.57502794,-0.55066705,-1.2722759
06529.png,-1.0938656,-1.435989,8.088279,2.3722165,-1.7090132,-1.0654109,-3.006889,0.17129073,-0.598204,-1.5492891,-0.62464637,-2.620736
06530.png,-1.9778485,-0.7493471,-1.7037696,8.486645,-2.801596,0.7408851,-4.322831,-0.8778737,2.7997155,-0.04725314,-1.7725402,0.37165594
06531.png,0.003435459,-1.9840382,-0.5742172,4.394139,-3.3848145,8.659422,-2.5230448,0.03751184,-1.4738425,-2.2067277,-2.6930468,0.28213668
06532.png,-0.46286315,-1.5072597,-2.109347,-0.42849684,-0.7001272,-0.37973586,-1.8332962,-2.5186033,0.856363,1.3067231,6.323995,-0.33228493
06533.png,9.260992,-2.613419,-0.9531872,-0.9035062,-1.9170616,1.6574198,-1.248774,0.6316546,-0.64981693,-0.24622393,-0.2117752,-1.2726226
06534.png,-0.43659255,-1.3011881,-0.9411316,3.7317085,-3.1274283,9.3160095,-2.9163342,-0.38217533,-1.4056463,-2.4863257,-2.7472675,0.22869928
06535.png,9.745145,-2.9498923,-1.2463285,0.4764105,-2.0792637,-0.03405256,-1.7606826,0.6430751,0.3924424,-0.60126007,-0.048449114,-1.4548591
06536.png,-1.9265339,-1.1647953,-0.19468728,9.882278,-3.368656,1.2447227,-4.2118125,-0.98929536,1.811273,0.45312148,-2.0882297,-0.10190511
06537.png,-2.8329132,-0.48047024,0.73954225,10.881571,-3.759583,-0.22442093,-4.8181396,-0.97204494,0.9426149,-0.07020381,-2.7032123,-0.29700366
06538.png,-0.36116228,-0.4418115,4.8515677,0.47930342,-0.94994164,-0.6067495,-2.2535677,-0.30809152,-0.46291366,-0.6526551,-0.2416171,-1.2891594
06539.png,0.40301764,-2.005213,-0.9239143,3.6993058,-3.269955,9.164307,-2.4022033,0.50886786,-1.4622893,-2.440655,-2.831585,-0.09247868
06540.png,-2.4576905,-2.2714221,-2.4917376,0.9234766,-1.2859778,-0.38141698,-3.549456,-2.155543,0.8961204,4.390978,-0.25963998,6.3009644
06541.png,-2.2017813,-0.5676507,-0.8353516,6.8820534,-2.6549213,-0.45560175,-5.1818175,-1.6596226,1.8647991,4.9933076,-1.2449061,0.38598692
06542.png,0.20025454,-2.4156535,-1.4686434,-3.1427877,-0.22890957,-0.49417242,9.350562,-1.0243059,0.0439248,-1.4358072,-0.54927236,-0.30504614
06543.png,-3.7026646,0.9242423,0.2583183,10.617539,-3.5820563,-0.6284381,-5.2886915,-1.1867117,1.6477165,0.41586953,-2.9228342,0.23373635
06544.png,6.4795666,-2.3058593,-0.55404395,-0.5484471,-1.549417,-0.05443468,-0.04986316,2.5245333,-0.3946097,-0.17143103,-1.0430131,-1.7820317
06545.png,-3.0424948,0.21445987,-0.70346576,8.20171,-2.5198302,-1.1815084,-4.9508195,-1.7819669,2.776919,2.6797144,-2.0987906,0.9273283
06546.png,3.2449648,-1.5833955,-1.1714305,1.5230033,-1.0741825,-2.0651376,-0.9805584,4.011762,0.8889395,-1.282538,-1.0396395,-1.5691164
06547.png,-2.7767522,4.194434,-1.0241479,7.4612565,-2.2737653,-1.1021502,-4.9589086,-1.1196426,2.369304,0.31499436,-1.8162048,-0.34575707
06548.png,-2.5109103,-1.1249769,1.320532,9.376566,-2.887194,-1.821747,-3.4867887,-0.75383306,1.7781965,0.38148713,-2.1163337,-1.0176129
